name,year,path,geometry,bounds
USGS_LPC_PA_Dauphin_2016_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_Dauphin_2016_LAS_2017/ept.json,"POLYGON ((-77.14549302015773 40.11346204939407, -77.14549302015773 40.66727510393066, -76.41836069658004 40.66727510393066, -76.41836069658004 40.11346204939407, -77.14549302015773 40.11346204939407))","[-8587797, 4882444, -40031, -8506853, 4963388, 40913]"
USGS_LPC_PA_South_Central_B1_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_South_Central_B1_2017_LAS_2019/ept.json,"POLYGON ((-78.18062172204866 39.70553331896522, -78.18062172204866 41.31811234068892, -76.05939390904587 41.31811234068892, -76.05939390904587 39.70553331896522, -78.18062172204866 39.70553331896522))","[-8703027, 4823243, -118603, -8466893, 5059377, 117531]"
USGS_LPC_PA_South_Central_B2_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_South_Central_B2_2017_LAS_2019/ept.json,"POLYGON ((-77.66188956123383 40.59404130452631, -77.66188956123383 41.60174360500742, -76.32463946298785 41.60174360500742, -76.32463946298785 40.59404130452631, -77.66188956123383 40.59404130452631))","[-8645282, 4952646, -74007, -8496420, 5101508, 74855]"
USGS_LPC_PR_PRVI_A_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_A_2018/ept.json,"POLYGON ((-67.95236796445242 17.00132260575979, -67.95236796445242 19.30634934014891, -65.52639567446494 19.30634934014891, -65.52639567446494 17.00132260575979, -67.95236796445242 17.00132260575979))","[-7564423, 1920979, -134049, -7294365, 2191037, 136009]"
USGS_LPC_PR_PRVI_C_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_C_2018/ept.json,"POLYGON ((-66.53485339557034 17.48995446568967, -66.53485339557034 18.73961792570904, -65.2199893142046 18.73961792570904, -65.2199893142046 17.48995446568967, -66.53485339557034 17.48995446568967))","[-7406626, 1977934, -72698, -7260256, 2124304, 73672]"
USGS_LPC_PR_PRVI_D_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_D_2018/ept.json,"POLYGON ((-67.01525444321179 17.70666007622947, -67.01525444321179 18.79840765808495, -65.86564444151267 18.79840765808495, -65.86564444151267 17.70666007622947, -67.01525444321179 17.70666007622947))","[-7460104, 2003242, -61218, -7332130, 2131216, 66756]"
USGS_LPC_PR_PRVI_E_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_E_2018/ept.json,"POLYGON ((-67.27241515959668 17.65873976004934, -67.27241515959668 19.02621882334066, -65.83169710692579 19.02621882334066, -65.83169710692579 17.65873976004934, -67.27241515959668 17.65873976004934))","[-7488731, 1997643, -79529, -7328351, 2158023, 80851]"
USGS_LPC_PR_PRVI_F_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_F_2018/ept.json,"POLYGON ((-67.24975964813119 18.06475160851774, -67.24975964813119 18.81234509663627, -66.46170358198449 18.81234509663627, -66.46170358198449 18.06475160851774, -67.24975964813119 18.06475160851774))","[-7486209, 2045129, -41998, -7398483, 2132855, 45728]"
USGS_LPC_PR_PRVI_G_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_G_2018/ept.json,"POLYGON ((-66.46175748090154 18.13831124076329, -66.46175748090154 18.70403815274985, -65.86547376160868 18.70403815274985, -65.86547376160868 18.13831124076329, -66.46175748090154 18.13831124076329))","[-7398489, 2053744, -32603, -7332111, 2120122, 33775]"
USGS_LPC_PR_PRVI_H_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_H_2018/ept.json,"POLYGON ((-66.37666007403689 17.82326199818363, -66.37666007403689 18.57184606464848, -65.58865790680726 18.57184606464848, -65.58865790680726 17.82326199818363, -66.37666007403689 17.82326199818363))","[-7389016, 2016872, -42572, -7301296, 2104592, 45148]"
USGS_LPC_PR_PRVI_VI_B1_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_VI_B1_2018/ept.json,"POLYGON ((-65.08620321894068 18.13645021716916, -65.08620321894068 18.55253214534034, -64.64784332659605 18.55253214534034, -64.64784332659605 18.13645021716916, -65.08620321894068 18.13645021716916))","[-7245363, 2053526, -23746, -7196565, 2102324, 25052]"
USGS_LPC_PR_PRVI_VI_B2_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_VI_B2_2018/ept.json,"POLYGON ((-64.9051298071207 17.56959237658285, -64.9051298071207 17.89440903434943, -64.56411135896326 17.89440903434943, -64.56411135896326 17.56959237658285, -64.9051298071207 17.56959237658285))","[-7225206, 1987231, -18389, -7187244, 2025193, 19573]"
USGS_LPC_PR_PuertoRico_2015_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PuertoRico_2015_LAS_2018/ept.json,"POLYGON ((-67.95503596084626 16.89187261645669, -67.95503596084626 19.49657738675986, -65.21296448868277 19.49657738675986, -65.21296448868277 16.89187261645669, -67.95503596084626 16.89187261645669))","[-7564720, 1908242, -152011, -7259474, 2213488, 153235]"
USGS_LPC_PR_PuertoRico_2016_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PuertoRico_2016_LAS_2017/ept.json,"POLYGON ((-67.95503596084626 16.9142627549733, -67.95503596084626 19.51863520958033, -65.21296448868277 19.51863520958033, -65.21296448868277 16.9142627549733, -67.95503596084626 16.9142627549733))","[-7564720, 1910847, -152040, -7259474, 2216093, 153206]"
USGS_LPC_SC_6County_Abbeville_2012_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Abbeville_2012_LAS_2017/ept.json,"POLYGON ((-82.78095717409461 34.00785641864748, -82.78095717409461 34.49264054375184, -82.19446509139867 34.49264054375184, -82.19446509139867 34.00785641864748, -82.78095717409461 34.00785641864748))","[-9215134, 4029857, -32237, -9149846, 4095145, 33051]"
USGS_LPC_SC_6County_Aiken_2012_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Aiken_2012_LAS_2017/ept.json,"POLYGON ((-82.03388225120946 33.18689120455725, -82.03388225120946 33.89796176815767, -81.18073425957546 33.89796176815767, -81.18073425957546 33.18689120455725, -82.03388225120946 33.18689120455725))","[-9131970, 3920137, -46907, -9036998, 4015109, 48065]"
USGS_LPC_SC_6County_Barnwell_2012_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Barnwell_2012_LAS_2017/ept.json,"POLYGON ((-81.78461772617197 33.03595980994008, -81.78461772617197 33.54168281043215, -81.17962034862316 33.54168281043215, -81.17962034862316 33.03595980994008, -81.78461772617197 33.03595980994008))","[-9104222, 3900078, -33137, -9036874, 3967426, 34211]"
USGS_LPC_SC_6County_Calhoun_2012_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Calhoun_2012_LAS_2017/ept.json,"POLYGON ((-81.0658666841951 33.42846048624779, -81.0658666841951 33.92045447406637, -80.47466742941036 33.92045447406637, -80.47466742941036 33.42846048624779, -81.0658666841951 33.42846048624779))","[-9024211, 3952314, -32411, -8958399, 4018126, 33401]"
USGS_LPC_SC_6County_Edgefield_2012_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Edgefield_2012_LAS_2017/ept.json,"POLYGON ((-82.20320569911314 33.51933028647338, -82.20320569911314 33.98785227446275, -81.63969252138497 33.98785227446275, -81.63969252138497 33.51933028647338, -82.20320569911314 33.51933028647338))","[-9150819, 3964441, -24351, -9088089, 4027171, 38379]"
USGS_LPC_SC_6County_McCormick_2012_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_McCormick_2012_LAS_2017/ept.json,"POLYGON ((-82.63224107880863 33.57343067822218, -82.63224107880863 34.09217052161091, -82.00775025959443 34.09217052161091, -82.00775025959443 33.57343067822218, -82.63224107880863 33.57343067822218))","[-9198579, 3971667, -34390, -9129061, 4041185, 35128]"
USGS_LPC_SC_Charleston_2016_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_Charleston_2016_LAS_2019/ept.json,"POLYGON ((-80.46354628619297 32.34188129703608, -80.46354628619297 33.35971479554717, -79.25193456358392 33.35971479554717, -79.25193456358392 32.34188129703608, -80.46354628619297 32.34188129703608))","[-8957161, 3808272, -67407, -8822285, 3943148, 67469]"
USGS_LPC_SC_East_Central_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_East_Central_2017_LAS_2019/ept.json,"POLYGON ((-81.38113941630968 32.93025397446173, -81.38113941630968 34.18927917731526, -79.87020904103203 34.18927917731526, -79.87020904103203 32.93025397446173, -81.38113941630968 32.93025397446173))","[-9059307, 3886050, -83829, -8891111, 4054246, 84367]"
USGS_LPC_SC_East_Central_TL_2018_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_East_Central_TL_2018_LAS_2019/ept.json,"POLYGON ((-81.35805271350782 33.01822291166496, -81.35805271350782 33.87735004962979, -80.32838576854434 33.87735004962979, -80.32838576854434 33.01822291166496, -81.35805271350782 33.01822291166496))","[-9056737, 3897723, -57002, -8942115, 4012345, 57620]"
USGS_LPC_SC_Georgetown_2016_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_Georgetown_2016_LAS_2019/ept.json,"POLYGON ((-79.75629367985282 33.09915846946735, -79.75629367985282 33.78759680638117, -78.93124499030608 33.78759680638117, -78.93124499030608 33.09915846946735, -79.75629367985282 33.09915846946735))","[-8878430, 3908473, -45726, -8786586, 4000317, 46118]"
USGS_LPC_SC_Williamsburg_2016_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_Williamsburg_2016_LAS_2019/ept.json,"POLYGON ((-80.11425435426877 33.25569059504144, -80.11425435426877 33.93027872514152, -79.30440515932935 33.93027872514152, -79.30440515932935 33.25569059504144, -80.11425435426877 33.25569059504144))","[-8918278, 3929292, -44813, -8828126, 4019444, 45339]"
USGS_LPC_SD_MORiver_Woolpert_B1_2016_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B1_2016_LAS_2018/ept.json,"POLYGON ((-99.05476499598113 43.5219080546222, -99.05476499598113 44.1978812284148, -98.11724723286264 44.1978812284148, -98.11724723286264 43.5219080546222, -99.05476499598113 43.5219080546222))","[-11026726, 5391752, -51674, -10922362, 5496116, 52690]"
USGS_LPC_SD_MORiver_Woolpert_B2_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B2_2016/ept.json,"POLYGON ((-99.65242313765869 43.4875054723991, -99.65242313765869 44.19759785237075, -98.66786958626369 44.19759785237075, -98.66786958626369 43.4875054723991, -99.65242313765869 43.4875054723991))","[-11093257, 5386472, -54262, -10983657, 5496072, 55338]"
USGS_LPC_SD_MORiver_Woolpert_B2_2016_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B2_2016_LAS_2018/ept.json,"POLYGON ((-99.70638493677575 43.4875054723991, -99.70638493677575 44.19790698980577, -98.72140019404439 44.19790698980577, -98.72140019404439 43.4875054723991, -99.70638493677575 43.4875054723991))","[-11099264, 5386472, -54285, -10989616, 5496120, 55363]"
USGS_LPC_SD_MORiver_Woolpert_B3_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B3_2016/ept.json,"POLYGON ((-99.31200656074159 42.73344456201268, -99.31200656074159 43.62505668280477, -98.08927369491516 43.62505668280477, -98.08927369491516 42.73344456201268, -99.31200656074159 42.73344456201268))","[-11055362, 5271487, -67513, -10919248, 5407601, 68601]"
USGS_LPC_SD_MORiver_Woolpert_B3_2016_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B3_2016_LAS_2018/ept.json,"POLYGON ((-99.31200656074159 42.72565148842159, -99.31200656074159 43.63273580620977, -98.06805548790425 43.63273580620977, -98.06805548790425 42.72565148842159, -99.31200656074159 42.72565148842159))","[-11055362, 5270306, -68712, -10916886, 5408782, 69764]"
USGS_LPC_SD_NRCS_DAS_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_DAS_2017_LAS_2019/ept.json,"POLYGON ((-104.0468108276674 44.91857575038131, -104.0468108276674 46.35136743409524, -101.9975380689226 46.35136743409524, -101.9975380689226 44.91857575038131, -104.0468108276674 44.91857575038131))","[-11582438, 5608712, -112989, -11354314, 5836836, 115135]"
USGS_LPC_SD_NRCS_Fugro_B1_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B1_2017_LAS_2019/ept.json,"POLYGON ((-104.068442259709 43.70438845342414, -104.068442259709 45.17998445705619, -102.0014906561727 45.17998445705619, -102.0014906561727 43.70438845342414, -104.068442259709 43.70438845342414))","[-11584846, 5419809, -114107, -11354754, 5649901, 115985]"
USGS_LPC_SD_NRCS_Fugro_B1_TL_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B1_TL_2017_LAS_2019/ept.json,"POLYGON ((-102.2232846998218 44.48506791814528, -102.2232846998218 44.75414286871407, -101.8452556619587 44.75414286871407, -101.8452556619587 44.48506791814528, -102.2232846998218 44.48506791814528))","[-11379444, 5540817, -20393, -11337362, 5582899, 21689]"
USGS_LPC_SD_NRCS_Fugro_B2_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B2_2017_LAS_2019/ept.json,"POLYGON ((-104.0673463150624 44.00596288574982, -104.0673463150624 44.643778790534, -103.1757683955738 44.643778790534, -103.1757683955738 44.00596288574982, -104.0673463150624 44.00596288574982))","[-11584724, 5466365, -48136, -11485474, 5565615, 51114]"
USGS_LPC_SD_NRCS_Fugro_B2_TL_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B2_TL_2017_LAS_2019/ept.json,"POLYGON ((-103.4415529386862 44.45796488661721, -103.4415529386862 44.49451384016824, -103.3903310011857 44.49451384016824, -103.3903310011857 44.45796488661721, -103.4415529386862 44.45796488661721))","[-11515061, 5536589, -1848, -11509359, 5542291, 3854]"
USGS_LPC_SD_NRCS_PAR_2017_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_PAR_2017_LAS_2018/ept.json,"POLYGON ((-104.0652532404504 44.30829397341077, -104.0652532404504 45.77451232374277, -101.9900371363002 45.77451232374277, -101.9900371363002 44.30829397341077, -104.0652532404504 44.30829397341077))","[-11584491, 5513276, -114530, -11353479, 5744288, 116482]"
USGS_LPC_SD_NRCS_QSI_A2_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_QSI_A2_2017_LAS_2019/ept.json,"POLYGON ((-101.4500598190159 42.99547420390137, -101.4500598190159 44.20303972226046, -99.78248122449352 44.20303972226046, -99.78248122449352 42.99547420390137, -101.4500598190159 42.99547420390137))","[-11293369, 5311283, -91983, -11107735, 5496917, 93651]"
USGS_LPC_TN_27Co_blk1_2015_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27Co_blk1_2015_LAS_2017/ept.json,"POLYGON ((-85.05152990308227 35.49598150286774, -85.05152990308227 36.86415770742155, -83.35640896194874 36.86415770742155, -83.35640896194874 35.49598150286774, -85.05152990308227 35.49598150286774))","[-9467893, 4231489, -93548, -9279193, 4420189, 95152]"
USGS_LPC_TN_27County_blk1_2015_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk1_2015_LAS_2017/ept.json,"POLYGON ((-85.05152990308227 35.49598150286774, -85.05152990308227 36.86415770742155, -83.35640896194874 36.86415770742155, -83.35640896194874 35.49598150286774, -85.05152990308227 35.49598150286774))","[-9467893, 4231489, -93548, -9279193, 4420189, 95152]"
USGS_LPC_TN_27County_blk1_2015_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk1_2015_LAS_2018/ept.json,"POLYGON ((-85.05152990308227 35.49598150286774, -85.05152990308227 36.86415770742155, -83.35640896194874 36.86415770742155, -83.35640896194874 35.49598150286774, -85.05152990308227 35.49598150286774))","[-9467893, 4231489, -93548, -9279193, 4420189, 95152]"
USGS_LPC_TN_27County_blk2_2015_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk2_2015_LAS_2017/ept.json,"POLYGON ((-85.85755227491137 35.54093348338887, -85.85755227491137 36.67101362586696, -84.45876757970318 36.67101362586696, -84.45876757970318 35.54093348338887, -85.85755227491137 35.54093348338887))","[-9557619, 4237637, -77820, -9401907, 4393349, 77892]"
USGS_LPC_TN_27County_blk3_2015_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk3_2015_LAS_2017/ept.json,"POLYGON ((-86.2593417520395 34.76610498973252, -86.2593417520395 36.3685391138801, -84.28924650243698 36.3685391138801, -84.28924650243698 34.76610498973252, -86.2593417520395 34.76610498973252))","[-9602346, 4132141, -108915, -9383036, 4351451, 110395]"
USGS_LPC_TN_27County_blk4_2015_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk4_2015_LAS_2018/ept.json,"POLYGON ((-86.35123042245209 34.56844424540179, -86.35123042245209 35.98900076646108, -84.61101405405574 35.98900076646108, -84.61101405405574 34.56844424540179, -86.35123042245209 34.56844424540179))","[-9612575, 4105388, -71585, -9418855, 4299108, 122135]"
USGS_LPC_TN_3County_2015_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_3County_2015_LAS_2017/ept.json,"POLYGON ((-89.65429978954819 34.6566677824453, -89.65429978954819 35.72050405713459, -88.35255111133061 35.72050405713459, -88.35255111133061 34.6566677824453, -89.65429978954819 34.6566677824453))","[-9980271, 4117321, -72111, -9835361, 4262231, 72799]"
USGS_LPC_TN_BlountCo_2015_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_BlountCo_2015_LAS_2017/ept.json,"POLYGON ((-84.19839089460113 35.45918522063675, -84.19839089460113 35.88836193907171, -83.67007370970475 35.88836193907171, -83.67007370970475 35.45918522063675, -84.19839089460113 35.45918522063675))","[-9372922, 4226459, -28594, -9314110, 4285271, 30218]"
USGS_LPC_TN_Eastern_2_16_B16_Del2_2016_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Eastern_2_16_B16_Del2_2016_LAS_2017/ept.json,"POLYGON ((-84.49422408396737 35.28746914234169, -84.49422408396737 36.60689679260988, -82.8643387987666 36.60689679260988, -82.8643387987666 35.28746914234169, -84.49422408396737 35.28746914234169))","[-9405854, 4203016, -90429, -9224416, 4384454, 91009]"
USGS_LPC_TN_Eastern_2_16_B16_Del3_2016_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Eastern_2_16_B16_Del3_2016_LAS_2017/ept.json,"POLYGON ((-83.63377278907349 35.63720146610883, -83.63377278907349 36.60449542985074, -82.43626461642512 36.60449542985074, -82.43626461642512 35.63720146610883, -83.63377278907349 35.63720146610883))","[-9310069, 4250815, -65502, -9176763, 4384121, 67804]"
USGS_LPC_TN_Eastern_2_16_B16_Del4_2016_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Eastern_2_16_B16_Del4_2016_LAS_2017/ept.json,"POLYGON ((-82.73336443034196 35.84158828541467, -82.73336443034196 36.72793515549468, -81.63377262366264 36.72793515549468, -81.63377262366264 35.84158828541467, -82.73336443034196 35.84158828541467))","[-9209836, 4278846, -59922, -9087430, 4401252, 62484]"
USGS_LPC_TN_Middle_B1_2018_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Middle_B1_2018_LAS_2019/ept.json,"POLYGON ((-87.64629563495583 35.61980173864647, -87.64629563495583 37.13632638014833, -85.76258238307425 37.13632638014833, -85.76258238307425 35.61980173864647, -87.64629563495583 35.61980173864647))","[-9756741, 4248432, -104524, -9547047, 4458126, 105170]"
USGS_LPC_TN_Middle_B2_2018_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Middle_B2_2018_LAS_2019/ept.json,"POLYGON ((-87.74684406470733 35.0636846133766, -87.74684406470733 36.61420137943337, -85.83407929653731 36.61420137943337, -85.83407929653731 35.0636846133766, -87.74684406470733 35.0636846133766))","[-9767934, 4172539, -106770, -9555006, 4385467, 106158]"
USGS_LPC_TN_Middle_B3_2018_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Middle_B3_2018_LAS_2019/ept.json,"POLYGON ((-87.74036721150884 34.65431055869201, -87.74036721150884 35.90237046015628, -86.21148849685444 35.90237046015628, -86.21148849685444 34.65431055869201, -87.74036721150884 34.65431055869201))","[-9767213, 4117002, -83896, -9597019, 4287196, 86298]"
USGS_LPC_TN_NRCS_L1_2011_12_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_NRCS_L1_2011_12_LAS_2017/ept.json,"POLYGON ((-90.17836794315069 35.39564826372037, -90.17836794315069 36.60286563355965, -88.68612252578269 36.60286563355965, -88.68612252578269 35.39564826372037, -90.17836794315069 35.39564826372037))","[-10038610, 4217779, -82803, -9872494, 4383895, 83313]"
USGS_LPC_TN_NRCS_L2_2011_12_LAS_2017,2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_NRCS_L2_2011_12_LAS_2017/ept.json,"POLYGON ((-89.47094465690655 35.24583113681941, -89.47094465690655 36.60730782919201, -87.78954997331437 36.60730782919201, -87.78954997331437 35.24583113681941, -89.47094465690655 35.24583113681941))","[-9959860, 4197339, -93853, -9772688, 4384511, 93319]"
USGS_LPC_TN_ShelbyCo_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_ShelbyCo_2017_LAS_2019/ept.json,"POLYGON ((-90.31165996500835 34.92332357422328, -90.31165996500835 35.47923872233993, -89.63132986773326 35.47923872233993, -89.63132986773326 34.92332357422328, -90.31165996500835 34.92332357422328))","[-10053448, 4153466, -37635, -9977714, 4229200, 38099]"
USGS_LPC_TN_WestCentral_B1_2017_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_WestCentral_B1_2017_LAS_2018/ept.json,"POLYGON ((-89.3298013594657 34.98444880830574, -89.3298013594657 36.51191032523287, -87.44763320987281 36.51191032523287, -87.44763320987281 34.98444880830574, -89.3298013594657 34.98444880830574))","[-9944148, 4161768, -105345, -9734626, 4371290, 104177]"
USGS_LPC_TN_WestCentral_B2_2017_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_WestCentral_B2_2017_LAS_2018/ept.json,"POLYGON ((-88.83849476427505 34.99379543184882, -88.83849476427505 36.68385940402884, -86.7535588887507 36.68385940402884, -86.7535588887507 34.99379543184882, -88.83849476427505 34.99379543184882))","[-9889456, 4163038, -116592, -9657362, 4395132, 115502]"
USGS_LPC_TX_Archer_Jack_2014_LAS_2016,2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Archer_Jack_2014_LAS_2016/ept.json,"POLYGON ((-98.95701032676325 32.98141217250227, -98.95701032676325 33.85694222872694, -97.9080296031912 33.85694222872694, -97.9080296031912 32.98141217250227, -98.95701032676325 32.98141217250227))","[-11015844, 3892837, -57474, -10899072, 4009609, 59298]"
USGS_LPC_TX_Central_B1_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Central_B1_2017_LAS_2019/ept.json,"POLYGON ((-98.32824352679664 29.30854641470797, -98.32824352679664 31.17173235918744, -96.17142446223703 31.17173235918744, -96.17142446223703 29.30854641470797, -98.32824352679664 29.30854641470797))","[-10945850, 3414976, -119726, -10705754, 3655072, 120370]"
USGS_LPC_TX_Central_B2_2017_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Central_B2_2017_LAS_2019/ept.json,"POLYGON ((-98.87449108476403 29.12491858935099, -98.87449108476403 29.75006253423727, -98.15666530752979 29.75006253423727, -98.15666530752979 29.12491858935099, -98.87449108476403 29.12491858935099))","[-11006658, 3391555, -39663, -10926750, 3471463, 40245]"
USGS_LPC_TX_East_UTM14_2017_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_East_UTM14_2017_LAS_2018/ept.json,"POLYGON ((-96.52006960715664 32.71836488104095, -96.52006960715664 33.32848904276918, -95.79238032810279 33.32848904276918, -95.79238032810279 32.71836488104095, -96.52006960715664 32.71836488104095))","[-10744565, 3857981, -40405, -10663559, 3938987, 40601]"
USGS_LPC_TX_East_UTM15_2017_LAS_2018,2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_East_UTM15_2017_LAS_2018/ept.json,"POLYGON ((-97.39712176850107 30.3122023388854, -97.39712176850107 33.68783112572916, -93.4156267325322 33.68783112572916, -93.4156267325322 30.3122023388854, -97.39712176850107 30.3122023388854))","[-10842198, 3543744, -221371, -10398980, 3986962, 221847]"
USGS_LPC_TX_Eastern_B2_Z14_2018_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Eastern_B2_Z14_2018_LAS_2019/ept.json,"POLYGON ((-97.00520477634539 30.23309998006025, -97.00520477634539 31.59502519879508, -95.41770200624939 31.59502519879508, -95.41770200624939 30.23309998006025, -97.00520477634539 30.23309998006025))","[-10798570, 3533548, -87983, -10621850, 3710268, 88737]"
USGS_LPC_TX_Eastern_B2_Z15_2018_LAS_2019,2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Eastern_B2_Z15_2018_LAS_2019/ept.json,"POLYGON ((-96.56939609940765 30.23315430915136, -96.56939609940765 31.62627674747946, -94.94526003202525 31.62627674747946, -94.94526003202525 30.23315430915136, -96.56939609940765 30.23315430915136))","[-10750056, 3533555, -90011, -10569258, 3714353, 90787]"
